1592265600,341.0,341.0,341.0,341.0,0.14599999,1
1592352000,340.19,341.2,334.4,334.4,10.90264097,14
1592438400,341.03,341.03,334.62,337.67,24.48935561,32
1592524800,336.86,337.0,331.78,334.67,39.84542105,54
1592611200,332.8,333.94,332.41,333.6,14.46307948,19
1592697600,338.25,338.55,336.03,336.73,13.63690092,20
1592784000,342.68,354.93,341.66,350.94,113.74873062,45
1592870400,352.34,353.2,349.95,351.07,72.35337056,38
1592956800,350.1,359.0,337.0,341.43,159.10646401,96
1593043200,341.32,342.78,334.92,339.84,142.88510502,60
1593129600,337.02,338.71,331.96,336.54,59.66897435,73
1593216000,334.38,336.03,315.4,321.25,50.20142157,89
1593302400,321.5,330.86,318.05,328.07,10.4277624,45
1593388800,328.07,333.08,324.78,333.08,31.5686047,30
1593475200,331.04,336.29,326.16,328.76,54.9093326,37
1593561600,327.71,337.2,327.7,335.07,50.80588124,20
1593648000,336.91,337.08,329.63,330.02,95.40223208,46
1593734400,330.44,330.88,324.81,325.44,240.86897803,82
1593820800,325.56,330.55,325.4,330.26,222.93871972,63
1593907200,331.87,331.87,324.46,328.35,29.08587986,31
1593993600,329.98,344.31,328.37,344.31,142.49623098,82
1594080000,347.67,348.87,340.31,342.07,176.01121636,98
1594166400,345.79,358.66,345.37,356.03,251.11296921,171
1594252800,353.59,355.14,346.51,348.38,255.90943789,109
1594339200,348.41,348.78,341.66,345.21,396.93718719,174
1594425600,348.06,348.6,344.56,346.31,9.8621434,14
1594512000,347.7,350.01,341.95,347.09,723.40574982,378
1594598400,349.02,352.32,346.75,346.75,138.76229148,89
1594684800,344.75,348.4,342.7,344.38,206.99838566,119
1594771200,345.02,345.04,341.95,341.95,87.84331944,21
1594857600,342.0,342.0,331.49,336.99,415.84698462,238
1594944000,335.55,337.39,333.57,334.52,38.96303194,23
1595030400,334.53,339.09,334.07,339.09,6.04376163,8
1595116800,337.19,339.29,336.16,339.29,180.48443824,76
1595203200,342.97,344.13,336.55,336.55,19.34275214,18
1595289600,339.49,349.56,339.49,345.6,46.32932493,38
1595376000,345.6,374.12,341.38,370.28,1469.51261902,661
1595462400,371.07,392.3,368.65,389.33,656.09083487,254
1595548800,387.34,406.02,383.24,394.84,229.44922572,73
1595635200,398.99,433.52,396.91,430.61,359.3331666,134
1595721600,425.34,451.95,425.34,438.46,568.97164534,254
1595808000,442.53,464.45,442.12,450.46,542.0877552,294
1595894400,454.5,460.65,429.31,447.31,573.60055456,277
1595980800,443.05,455.15,443.05,444.0,93.03649833,33
1596067200,443.61,476.75,443.61,467.66,176.83109426,54
1596153600,469.82,506.77,452.9,486.03,757.65349697,303
1596240000,490.18,556.79,485.27,546.34,86.95952695,70
1596326400,543.18,581.62,475.81,532.02,586.64463038,418
1596412800,531.29,561.3,531.29,541.61,158.25181482,120
1596499200,562.94,570.7,542.98,547.08,80.85800345,58
1596585600,545.99,570.0,539.19,562.6,65.18039065,56
1596672000,566.84,566.86,548.57,551.2,122.64254777,75
1596758400,550.04,558.91,515.0,534.04,254.57638263,109
1596844800,532.2,555.0,532.2,555.0,73.90994402,37
